"comm_zip","Count"
"3.4090",3
"3.4078",3
"3.4034",3
"3.4005",3
"3.3922",3
"3.3910",3
"3.3876",3
"3.3822",3
"3.3820",3
"3.3780",3
"3.3748",3
"3.3741",3
"3.3704",3
"3.3672",3
"3.3608",3
"3.3604",3
"3.3588",3
"3.3580",3
"3.3552",3
"3.3536",3
"3.3507",3
"3.3498",3
"3.3488",3
"3.3468",3
"3.3462",3
"3.3388",3
"3.3381",3
"3.3350",3
"3.3345",3
"3.3332",3
"3.3297",3
"3.3209",3
"3.3204",3
"3.3152",3
"3.3124",3
"3.3105",3
"3.3104",3
"3.3099",3
"3.3090",3
"3.3064",3
"3.3048",3
"3.3046",3
"3.3030",3
"3.2978",3
"3.2857",3
"3.2838",3
"3.2832",3
"3.2821",3
"3.2788",3
"3.2751",3
"3.2706",3
"3.2700",3
"3.2673",3
"3.2634",3
"3.2560",3
"3.2550",3
"3.2538",3
"3.2508",3
"3.2505",3
"3.2450",3
"3.2406",3
"3.2396",3
"3.2392",3
"3.2382",3
"3.2380",3
"3.2368",3
"3.2337",3
"3.2330",3
"3.2325",3
"3.2304",3
"3.2300",3
"3.2265",3
"3.2264",3
"3.2248",3
"3.2230",3
"3.2224",3
"3.2202",3
"3.2179",3
"3.2172",3
"3.2168",3
"3.2156",3
"3.2144",3
"3.2097",3
"3.2025",3
"3.2016",3
"3.2004",3
"3.1970",3
"3.1959",3
"3.1925",3
"3.1920",3
"3.1889",3
"3.1875",3
"3.1818",3
"3.1797",3
"3.1794",3
"3.1790",3
"3.1760",3
"3.1752",3
"3.1750",3
"3.1746",3
"3.1713",3
"3.1707",3
"3.1703",3
"3.1698",3
"3.1696",3
"3.1671",3
"3.1650",3
"3.1635",3
"3.1578",3
"3.1551",3
"3.1530",3
"3.1526",3
"3.1512",3
"3.1501",3
"3.1480",3
"3.1460",3
"3.1416",3
"3.1410",3
"3.1409",3
"3.1402",3
"3.1398",3
"3.1381",3
"3.1375",3
"3.1329",3
"3.1270",3
"3.1265",3
"3.1263",3
"3.1248",3
"3.1241",3
"3.1232",3
"3.1227",3
"3.1221",3
"3.1206",3
"3.1178",3
"3.1172",3
"3.1168",3
"3.1164",3
"3.1142",3
"3.1094",3
"3.1077",3
"3.1056",3
"3.1038",3
"3.1035",3
"3.1030",3
"3.1025",3
"3.0965",3
"3.0954",3
"3.0943",3
"3.0936",3
"3.0916",3
"3.0908",3
"3.0905",3
"3.0884",3
"3.0880",3
"3.0860",3
"3.0821",3
"3.0762",3
"3.0758",3
"3.0714",3
"3.0688",3
"3.0675",3
"3.0672",3
"3.0636",3
"3.0630",3
"3.0626",3
"3.0610",3
"3.0589",3
"3.0576",3
"3.0567",3
"3.0528",3
"3.0510",3
"3.0496",3
"3.0474",3
"3.0464",3
"3.0387",3
"3.0384",3
"3.0362",3
"3.0343",3
"3.0318",3
"3.0276",3
"3.0275",3
"3.0224",3
"3.0220",3
"3.0195",3
"3.0176",3
"3.0144",3
"3.0116",3
"3.0100",3
"3.0087",3
"3.0086",3
"3.0074",3
"3.0043",3
"3.0040",3
"3.0001",3
"29.3335",3
"29.0000",3
"27.0000",3
"26.2500",3
"258.5952",3
"25.4030",3
"24.1398",3
"23.0094",3
"22.7835",3
"22.7142",3
"22.5801",3
"22.5210",3
"211.9337",3
"21.9645",3
"21.7959",3
"21.6000",3
"20.4820",3
"2.9964",3
"2.9960",3
"2.9912",3
"2.9904",3
"2.9900",3
"2.9898",3
"2.9895",3
"2.9866",3
"2.9862",3
"2.9860",3
"2.9856",3
"2.9826",3
"2.9795",3
"2.9776",3
"2.9772",3
"2.9733",3
"2.9709",3
"2.9706",3
"2.9705",3
"2.9697",3
"2.9682",3
"2.9673",3
"2.9656",3
"2.9630",3
"2.9601",3
"2.9565",3
"2.9552",3
"2.9550",3
"2.9523",3
"2.9521",3
"2.9500",3
"2.9497",3
"2.9488",3
"2.9439",3
"2.9408",3
"2.9393",3
"2.9382",3
"2.9380",3
"2.9376",3
"2.9354",3
"2.9352",3
"2.9310",3
"2.9304",3
"2.9298",3
"2.9296",3
"2.9256",3
"2.9252",3
"2.9223",3
"2.9222",3
"2.9195",3
"2.9139",3
"2.9130",3
"2.9124",3
"2.9064",3
"2.9036",3
"2.9008",3
"2.8911",3
"2.8896",3
"2.8886",3
"2.8881",3
"2.8875",3
"2.8854",3
"2.8831",3
"2.8818",3
"2.8815",3
"2.8810",3
"2.8809",3
"2.8795",3
"2.8782",3
"2.8773",3
"2.8736",3
"2.8735",3
"2.8666",3
"2.8633",3
"2.8630",3
"2.8622",3
"2.8608",3
"2.8580",3
"2.8566",3
"2.8538",3
"2.8536",3
"2.8464",3
"2.8450",3
"2.8413",3
"2.8408",3
"2.8404",3
"2.8384",3
"2.8352",3
"2.8334",3
"2.8329",3
"2.8290",3
"2.8266",3
"2.8231",3
"2.8171",3
"2.8168",3
"2.8128",3
"2.8125",3
"2.8098",3
"2.8089",3
"2.8065",3
"2.8062",3
"2.8017",3
"2.7984",3
"2.7975",3
"2.7955",3
"2.7951",3
"2.7950",3
"2.7914",3
"2.7870",3
"2.7860",3
"2.7800",3
"2.7778",3
"2.7732",3
"2.7657",3
"2.7640",3
"2.7639",3
"2.7573",3
"2.7484",3
"2.7482",3
"2.7474",3
"2.7433",3
"2.7428",3
"2.7412",3
"2.7365",3
"2.7356",3
"2.7347",3
"2.7320",3
"2.7318",3
"2.7300",3
"2.7285",3
"2.7276",3
"2.7265",3
"2.7260",3
"2.7258",3
"2.7250",3
"2.7236",3
"2.7196",3
"2.7145",3
"2.7081",3
"2.7076",3
"2.7071",3
"2.7063",3
"2.7062",3
"2.7042",3
"2.7008",3
"2.7006",3
"2.6999",3
"2.6975",3
"2.6973",3
"2.6940",3
"2.6897",3
"2.6870",3
"2.6841",3
"2.6802",3
"2.6785",3
"2.6778",3
"2.6774",3
"2.6741",3
"2.6736",3
"2.6719",3
"2.6686",3
"2.6684",3
"2.6650",3
"2.6640",3
"2.6586",3
"2.6550",3
"2.6530",3
"2.6488",3
"2.6475",3
"2.6404",3
"2.6388",3
"2.6384",3
"2.6367",3
"2.6361",3
"2.6345",3
"2.6274",3
"2.6224",3
"2.6223",3
"2.6210",3
"2.6173",3
"2.6125",3
"2.6112",3
"2.6082",3
"2.6065",3
"2.6064",3
"2.6032",3
"2.6008",3
"2.5991",3
"2.5963",3
"2.5960",3
"2.5954",3
"2.5895",3
"2.5884",3
"2.5863",3
"2.5840",3
"2.5816",3
"2.5803",3
"2.5784",3
"2.5776",3
"2.5768",3
"2.5767",3
"2.5744",3
"2.5725",3
"2.5722",3
"2.5701",3
"2.5680",3
"2.5670",3
"2.5636",3
"2.5626",3
"2.5623",3
"2.5616",3
"2.5576",3
"2.5568",3
"2.5461",3
"2.5432",3
"2.5425",3
"2.5417",3
"2.5374",3
"2.5333",3
"2.5326",3
"2.5317",3
"2.5308",3
"2.5278",3
"2.5270",3
"2.5254",3
"2.5218",3
"2.5194",3
"2.5146",3
"2.5144",3
"2.5140",3
"2.5137",3
"2.5124",3
"2.5110",3
"2.5088",3
"2.5083",3
"2.5042",3
"2.5040",3
"2.5039",3
"2.5024",3
"2.5020",3
"2.4970",3
"2.4936",3
"2.4921",3
"2.4871",3
"2.4857",3
"2.4852",3
"2.4850",3
"2.4844",3
"2.4838",3
"2.4794",3
"2.4752",3
"2.4731",3
"2.4708",3
"2.4700",3
"2.4684",3
"2.4672",3
"2.4670",3
"2.4661",3
"2.4643",3
"2.4630",3
"2.4620",3
"2.4610",3
"2.4590",3
"2.4580",3
"2.4552",3
"2.4532",3
"2.4480",3
"2.4475",3
"2.4470",3
"2.4450",3
"2.4415",3
"2.4414",3
"2.4392",3
"2.4390",3
"2.4381",3
"2.4370",3
"2.4363",3
"2.4344",3
"2.4325",3
"2.4282",3
"2.4255",3
"2.4234",3
"2.4230",3
"2.4213",3
"2.4198",3
"2.4176",3
"2.4172",3
"2.4165",3
"2.4156",3
"2.4144",3
"2.4140",3
"2.4124",3
"2.4123",3
"2.4104",3
"2.4090",3
"2.4089",3
"2.4079",3
"2.4075",3
"2.4056",3
"2.4016",3
"2.4012",3
"2.3972",3
"2.3968",3
"2.3954",3
"2.3950",3
"2.3936",3
"2.3898",3
"2.3895",3
"2.3888",3
"2.3886",3
"2.3885",3
"2.3865",3
"2.3864",3
"2.3863",3
"2.3856",3
"2.3847",3
"2.3837",3
"2.3814",3
"2.3810",3
"2.3769",3
"2.3696",3
"2.3695",3
"2.3650",3
"2.3601",3
"2.3580",3
"2.3552",3
"2.3545",3
"2.3541",3
"2.3538",3
"2.3517",3
"2.3500",3
"2.3496",3
"2.3432",3
"2.3418",3
"2.3412",3
"2.3394",3
"2.3390",3
"2.3380",3
"2.3352",3
"2.3322",3
"2.3309",3
"2.3298",3
"2.3295",3
"2.3274",3
"2.3265",3
"2.3228",3
"2.3210",3
"2.3199",3
"2.3196",3
"2.3181",3
"2.3120",3
"2.3086",3
"2.3065",3
"2.3064",3
"2.3047",3
"2.3015",3
"2.3013",3
"2.2990",3
"2.2984",3
"2.2955",3
"2.2945",3
"2.2908",3
"2.2833",3
"2.2808",3
"2.2768",3
"2.2750",3
"2.2716",3
"2.2708",3
"2.2701",3
"2.2685",3
"2.2670",3
"2.2642",3
"2.2627",3
"2.2578",3
"2.2552",3
"2.2544",3
"2.2530",3
"2.2529",3
"2.2505",3
"2.2491",3
"2.2446",3
"2.2430",3
"2.2406",3
"2.2398",3
"2.2360",3
"2.2350",3
"2.2347",3
"2.2325",3
"2.2280",3
"2.2242",3
"2.2211",3
"2.2194",3
"2.2178",3
"2.2122",3
"2.2088",3
"2.2016",3
"2.2009",3
"2.1978",3
"2.1966",3
"2.1942",3
"2.1933",3
"2.1920",3
"2.1894",3
"2.1889",3
"2.1866",3
"2.1832",3
"2.1828",3
"2.1824",3
"2.1791",3
"2.1789",3
"2.1758",3
"2.1725",3
"2.1712",3
"2.1708",3
"2.1705",3
"2.1692",3
"2.1656",3
"2.1652",3
"2.1645",3
"2.1641",3
"2.1620",3
"2.1590",3
"2.1552",3
"2.1525",3
"2.1501",3
"2.1474",3
"2.1472",3
"2.1471",3
"2.1468",3
"2.1455",3
"2.1450",3
"2.1441",3
"2.1424",3
"2.1405",3
"2.1385",3
"2.1372",3
"2.1348",3
"2.1337",3
"2.1322",3
"2.1320",3
"2.1303",3
"2.1291",3
"2.1268",3
"2.1241",3
"2.1216",3
"2.1198",3
"2.1173",3
"2.1168",3
"2.1131",3
"2.1092",3
"2.1091",3
"2.1073",3
"2.1054",3
"2.1040",3
"2.0988",3
"2.0982",3
"2.0912",3
"2.0892",3
"2.0885",3
"2.0862",3
"2.0848",3
"2.0822",3
"2.0812",3
"2.0742",3
"2.0734",3
"2.0723",3
"2.0704",3
"2.0702",3
"2.0672",3
"2.0655",3
"2.0638",3
"2.0630",3
"2.0584",3
"2.0579",3
"2.0566",3
"2.0559",3
"2.0544",3
"2.0532",3
"2.0493",3
"2.0468",3
"2.0447",3
"2.0398",3
"2.0390",3
"2.0387",3
"2.0380",3
"2.0371",3
"2.0361",3
"2.0319",3
"2.0317",3
"2.0312",3
"2.0300",3
"2.0292",3
"2.0284",3
"2.0245",3
"2.0187",3
"2.0185",3
"2.0164",3
"2.0153",3
"2.0136",3
"2.0125",3
"2.0075",3
"2.0060",3
"2.0056",3
"2.0031",3
"2.0006",3
"196.1361",3
"192.6670",3
"19.9680",3
"19.4220",3
"19.0650",3
"19.0320",3
"184.4540",3
"18.7418",3
"18.6666",3
"18.4671",3
"178.5000",3
"174.3432",3
"173.7135",3
"173.4003",3
"172.3968",3
"17.7144",3
"17.5296",3
"17.2304",3
"17.1374",3
"168.4904",3
"16.6419",3
"16.4448",3
"16.0860",3
"16.0238",3
"15.6842",3
"15.6321",3
"15.2950",3
"15.0974",3
"147.4291",3
"143.3271",3
"14.8344",3
"14.7912",3
"14.5882",3
"14.4550",3
"14.3065",3
"14.2296",3
"14.2040",3
"14.1427",3
"14.1000",3
"14.0688",3
"139.5828",3
"135.1105",3
"134.8669",3
"13.6888",3
"13.6416",3
"13.5870",3
"13.4888",3
"13.3548",3
"13.2858",3
"13.2480",3
"13.1818",3
"13.0800",3
"13.0587",3
"13.0424",3
"129.0198",3
"128.3682",3
"123.7674",3
"122.8518",3
"12.9870",3
"12.8823",3
"12.8128",3
"12.8001",3
"12.7830",3
"12.7008",3
"12.6576",3
"12.6190",3
"12.5851",3
"12.4706",3
"12.4000",3
"12.3999",3
"12.2850",3
"12.2016",3
"12.1600",3
"12.0864",3
"11.9091",3
"11.8635",3
"11.8422",3
"11.8381",3
"11.8176",3
"11.8080",3
"11.7208",3
"11.7120",3
"11.6100",3
"11.5983",3
"11.5850",3
"11.5200",3
"11.4680",3
"11.4410",3
"11.4120",3
"11.3724",3
"11.2100",3
"11.0520",3
"11.0000",3
"10.9472",3
"10.9184",3
"10.8756",3
"10.8576",3
"10.7575",3
"10.7524",3
"10.7458",3
"10.7380",3
"10.6784",3
"10.6656",3
"10.5288",3
"10.5228",3
"10.4940",3
"10.4690",3
"10.4490",3
"10.4448",3
"10.4000",3
"10.3680",3
"10.3645",3
"10.3323",3
"10.3298",3
"10.2969",3
"10.2942",3
"10.2050",3
"10.2048",3
"10.1904",3
"10.0953",3
"10.0952",3
"10.0920",3
"10.0640",3
"1.9952",3
"1.9942",3
"1.9915",3
"1.9914",3
"1.9888",3
"1.9875",3
"1.9866",3
"1.9856",3
"1.9855",3
"1.9810",3
"1.9778",3
"1.9776",3
"1.9775",3
"1.9728",3
"1.9712",3
"1.9705",3
"1.9649",3
"1.9632",3
"1.9625",3
"1.9617",3
"1.9615",3
"1.9610",3
"1.9599",3
"1.9593",3
"1.9587",3
"1.9528",3
"1.9525",3
"1.9524",3
"1.9446",3
"1.9443",3
"1.9370",3
"1.9341",3
"1.9261",3
"1.9252",3
"1.9250",3
"1.9232",3
"1.9210",3
"1.9184",3
"1.9175",3
"1.9160",3
"1.9148",3
"1.9138",3
"1.9128",3
"1.9120",3
"1.9113",3
"1.9033",3
"1.9006",3
"1.8981",3
"1.8956",3
"1.8941",3
"1.8940",3
"1.8921",3
"1.8889",3
"1.8887",3
"1.8852",3
"1.8844",3
"1.8819",3
"1.8802",3
"1.8784",3
"1.8780",3
"1.8770",3
"1.8739",3
"1.8726",3
"1.8714",3
"1.8710",3
"1.8688",3
"1.8684",3
"1.8665",3
"1.8662",3
"1.8650",3
"1.8632",3
"1.8616",3
"1.8547",3
"1.8546",3
"1.8531",3
"1.8529",3
"1.8524",3
"1.8498",3
"1.8496",3
"1.8492",3
"1.8484",3
"1.8470",3
"1.8416",3
"1.8414",3
"1.8410",3
"1.8381",3
"1.8375",3
"1.8364",3
"1.8354",3
"1.8337",3
"1.8328",3
"1.8326",3
"1.8319",3
"1.8317",3
"1.8288",3
"1.8242",3
"1.8228",3
"1.8222",3
"1.8192",3
"1.8189",3
"1.8177",3
"1.8176",3
"1.8168",3
"1.8152",3
"1.8135",3
"1.8116",3
"1.8112",3
"1.8102",3
"1.8083",3
"1.8068",3
"1.8057",3
"1.8045",3
"1.8018",3
"1.7968",3
"1.7936",3
"1.7935",3
"1.7928",3
"1.7916",3
"1.7890",3
"1.7886",3
"1.7871",3
"1.7870",3
"1.7850",3
"1.7840",3
"1.7818",3
"1.7815",3
"1.7804",3
"1.7802",3
"1.7798",3
"1.7795",3
"1.7793",3
"1.7778",3
"1.7768",3
"1.7765",3
"1.7733",3
"1.7727",3
"1.7706",3
"1.7660",3
"1.7578",3
"1.7575",3
"1.7567",3
"1.7562",3
"1.7545",3
"1.7534",3
"1.7524",3
"1.7512",3
"1.7501",3
"1.7499",3
"1.7464",3
"1.7455",3
"1.7423",3
"1.7369",3
"1.7325",3
"1.7318",3
"1.7312",3
"1.7286",3
"1.7259",3
"1.7242",3
"1.7216",3
"1.7184",3
"1.7170",3
"1.7148",3
"1.7140",3
"1.7120",3
"1.7110",3
"1.7092",3
"1.7043",3
"1.7025",3
"1.7017",3
"1.7016",3
"1.7005",3
"1.6992",3
"1.6976",3
"1.6962",3
"1.6936",3
"1.6932",3
"1.6923",3
"1.6916",3
"1.6898",3
"1.6839",3
"1.6809",3
"1.6805",3
"1.6793",3
"1.6792",3
"1.6721",3
"1.6715",3
"1.6701",3
"1.6675",3
"1.6618",3
"1.6604",3
"1.6600",3
"1.6599",3
"1.6595",3
"1.6587",3
"1.6501",3
"1.6480",3
"1.6448",3
"1.6444",3
"1.6436",3
"1.6390",3
"1.6373",3
"1.6289",3
"1.6287",3
"1.6284",3
"1.6275",3
"1.6235",3
"1.6210",3
"1.6208",3
"1.6198",3
"1.6190",3
"1.6159",3
"1.6146",3
"1.6101",3
"1.6094",3
"1.6081",3
"1.6068",3
"1.6062",3
"1.6060",3
"1.6045",3
"1.6027",3
"1.6002",3
"1.5996",3
"1.5995",3
"1.5983",3
"1.5972",3
"1.5945",3
"1.5895",3
"1.5883",3
"1.5852",3
"1.5841",3
"1.5813",3
"1.5788",3
"1.5786",3
"1.5757",3
"1.5740",3
"1.5728",3
"1.5704",3
"1.5691",3
"1.5676",3
"1.5665",3
"1.5614",3
"1.5597",3
"1.5555",3
"1.5496",3
"1.5477",3
"1.5468",3
"1.5466",3
"1.5460",3
"1.5418",3
"1.5405",3
"1.5378",3
"1.5336",3
"1.5324",3
"1.5301",3
"1.5296",3
"1.5290",3
"1.5275",3
"1.5250",3
"1.5234",3
"1.5222",3
"1.5175",3
"1.5162",3
"1.5160",3
"1.5135",3
"1.5112",3
"1.5110",3
"1.5103",3
"1.5029",3
"1.5003",3
"1.5002",3
"1.4989",3
"1.4984",3
"1.4964",3
"1.4963",3
"1.4955",3
"1.4943",3
"1.4938",3
"1.4927",3
"1.4912",3
"1.4883",3
"1.4875",3
"1.4860",3
"1.4854",3
"1.4804",3
"1.4802",3
"1.4798",3
"1.4776",3
"1.4725",3
"1.4696",3
"1.4690",3
"1.4684",3
"1.4624",3
"1.4612",3
"1.4609",3
"1.4599",3
"1.4575",3
"1.4525",3
"1.4496",3
"1.4464",3
"1.4455",3
"1.4433",3
"1.4417",3
"1.4413",3
"1.4409",3
"1.4405",3
"1.4399",3
"1.4380",3
"1.4367",3
"1.4355",3
"1.4329",3
"1.4326",3
"1.4316",3
"1.4268",3
"1.4265",3
"1.4165",3
"1.4148",3
"1.4142",3
"1.4131",3
"1.4121",3
"1.4085",3
"1.4066",3
"1.4063",3
"1.4055",3
"1.4025",3
"1.3958",3
"1.3949",3
"1.3935",3
"1.3889",3
"1.3868",3
"1.3832",3
"1.3827",3
"1.3784",3
"1.3764",3
"1.3742",3
"1.3700",3
"1.3671",3
"1.3665",3
"1.3652",3
"1.3644",3
"1.3640",3
"1.3622",3
"1.3615",3
"1.3604",3
"1.3583",3
"1.3575",3
"1.3568",3
"1.3506",3
"1.3504",3
"1.3496",3
"1.3446",3
"1.3437",3
"1.3386",3
"1.3308",3
"1.3277",3
"1.3211",3
"1.3205",3
"1.3192",3
"1.3185",3
"1.3144",3
"1.3107",3
"1.3077",3
"1.3070",3
"1.3026",3
"1.2970",3
"1.2954",3
"1.2887",3
"1.2875",3
"1.2835",3
"1.2832",3
"1.2820",3
"1.2819",3
"1.2815",3
"1.2784",3
"1.2779",3
"1.2761",3
"1.2732",3
"1.2730",3
"1.2727",3
"1.2694",3
"1.2691",3
"1.2525",3
"1.2520",3
"1.2498",3
"1.2465",3
"1.2441",3
"1.2393",3
"1.2390",3
"1.2369",3
"1.2357",3
"1.2325",3
"1.2310",3
"1.2293",3
"1.2286",3
"1.2228",3
"1.2177",3
"1.2171",3
"1.2142",3
"1.2108",3
"1.2087",3
"1.2086",3
"1.2046",3
"1.1992",3
"1.1990",3
"1.1957",3
"1.1951",3
"1.1879",3
"1.1859",3
"1.1788",3
"1.1670",3
"1.1662",3
"1.1605",3
"1.1590",3
"1.1583",3
"1.1524",3
"1.1494",3
"1.1468",3
"1.1456",3
"1.1444",3
"1.1425",3
"1.1416",3
"1.1404",3
"1.1390",3
"1.1349",3
"1.1346",3
"1.1343",3
"1.1326",3
"1.1305",3
"1.1267",3
"1.1238",3
"1.1211",3
"1.1204",3
"1.1152",3
"1.1143",3
"1.1104",3
"1.1097",3
"1.1090",3
"1.1065",3
"1.1061",3
"1.1049",3
"1.1022",3
"1.1017",3
"1.1013",3
"1.1005",3
"1.0963",3
"1.0913",3
"1.0905",3
"1.0888",3
"1.0882",3
"1.0832",3
"1.0746",3
"1.0712",3
"1.0695",3
"1.0654",3
"1.0630",3
"1.0611",3
"1.0577",3
"1.0448",3
"1.0444",3
"1.0438",3
"1.0415",3
"1.0401",3
"1.0375",3
"1.0328",3
"1.0324",3
"1.0295",3
"1.0287",3
"1.0283",3
"1.0276",3
"1.0242",3
"1.0228",3
"1.0212",3
"1.0199",3
"1.0184",3
"1.0166",3
"1.0161",3
"1.0153",3
"1.0129",3
"1.0049",3
"0.9997",3
"0.9996",3
"0.9980",3
"0.9944",3
"0.9926",3
"0.9906",3
"0.9854",3
"0.9844",3
"0.9831",3
"0.9818",3
"0.9815",3
"0.9801",3
"0.9757",3
"0.9745",3
"0.9732",3
"0.9716",3
"0.9646",3
"0.9628",3
"0.9607",3
"0.9585",3
"0.9581",3
"0.9569",3
"0.9565",3
"0.9530",3
"0.9526",3
"0.9478",3
"0.9457",3
"0.9448",3
"0.9373",3
"0.9272",3
"0.9256",3
"0.9222",3
"0.9139",3
"0.9100",3
"0.9009",3
"0.8982",3
"0.8980",3
"0.8976",3
"0.8943",3
"0.8937",3
"0.8925",3
"0.8885",3
"0.8879",3
"0.8866",3
"0.8852",3
"0.8804",3
"0.8762",3
"0.8756",3
"0.8754",3
"0.8744",3
"0.8705",3
"0.8704",3
"0.8697",3
"0.8685",3
"0.8683",3
"0.8665",3
"0.8655",3
"0.8606",3
"0.8570",3
"0.8567",3
"0.8533",3
"0.8503",3
"0.8495",3
"0.8459",3
"0.8452",3
"0.8404",3
"0.8386",3
"0.8374",3
"0.8338",3
"0.8319",3
"0.8242",3
"0.8205",3
"0.8183",3
"0.8143",3
"0.8092",3
"0.8085",3
"0.8065",3
"0.8061",3
"0.8035",3
"0.8028",3
"0.7969",3
"0.7959",3
"0.7953",3
"0.7905",3
"0.7882",3
"0.7870",3
"0.7865",3
"0.7805",3
"0.7779",3
"0.7733",3
"0.7709",3
"0.7593",3
"0.7567",3
"0.7486",3
"0.7482",3
"0.7473",3
"0.7443",3
"0.7366",3
"0.7343",3
"0.7316",3
"0.7285",3
"0.7270",3
"0.7232",3
"0.7221",3
"0.7209",3
"0.7157",3
"0.7156",3
"0.7137",3
"0.6987",3
"0.6986",3
"0.6921",3
"0.6915",3
"0.6881",3
"0.6854",3
"0.6850",3
"0.6805",3
"0.6789",3
"0.6787",3
"0.6741",3
"0.6734",3
"0.6710",3
"0.6690",3
"0.6611",3
"0.6559",3
"0.6558",3
"0.6523",3
"0.6435",3
"0.6409",3
"0.6387",3
"0.6363",3
"0.6281",3
"0.6259",3
"0.6193",3
"0.6066",3
"0.6050",3
"0.6003",3
"0.5901",3
"0.5887",3
"0.5884",3
"0.5853",3
"0.5834",3
"0.5831",3
"0.5704",3
"0.5583",3
"0.5566",3
"0.5487",3
"0.5470",3
"0.5425",3
"0.5417",3
"0.5383",3
"0.5302",3
"0.5258",3
"0.5243",3
"0.5057",3
"0.4905",3
"0.4876",3
"0.4832",3
"0.4803",3
"0.4631",3
"0.4588",3
"0.4578",3
"0.4522",3
"0.4415",3
"0.4323",3
"0.4316",3
"0.4301",3
"0.4193",3
"0.4121",3
"0.4015",3
"0.3991",3
"0.3875",3
"0.3814",3
"0.3589",3
"0.3575",3
"0.3535",3
"0.3406",3
"0.3352",3
"0.3311",3
"0.2761",3
"0.2758",3
"0.2747",3
"0.2695",3
"0.2665",3
"0.2645",3
"0.2449",3
"0.2303",3
"0.2291",3
"0.2279",3
"0.2275",3
"0.2231",3
"0.2025",3
"0.1816",3
"0.1772",3
"0.1737",3
"0.1699",3
"0.1501",3
"0.1269",3
"0.1177",3
"0.1059",3
"0.1025",3
"0.1001",3
"0.0999",3
"0.0943",3
"0.0892",3
"0.0886",3
"0.0871",3
"0.0819",3
"0.0598",3
"0.0119",3
"9.9918",2
"9.9792",2
"9.9659",2
"9.9617",2
"9.9516",2
"9.9468",2
"9.9450",2
"9.9300",2
"9.9225",2
"9.8973",2
"9.8923",2
"9.8840",2
"9.8819",2
"9.8680",2
"9.8676",2
"9.8670",2
"9.8651",2
"9.8630",2
"9.8622",2
"9.8574",2
"9.8568",2
"9.8442",2
"9.8184",2
"9.8163",2
"9.8109",2
"9.7980",2
"9.7955",2
"9.7840",2
"9.7770",2
"9.7619",2
"9.7560",2
"9.7380",2
"9.7328",2
"9.7290",2
"9.6915",2
"9.6902",2
"9.6831",2
"9.6760",2
"9.6645",2
"9.6616",2
"9.6596",2
"9.6569",2
"9.6330",2
"9.6282",2
"9.6210",2
"9.6206",2
"9.6192",2
"9.6180",2
"9.6160",2
"9.6153",2
"9.6151",2
"9.6103",2
"9.6030",2
"9.5953",2
"9.5950",2
"9.5856",2
"9.5700",2
"9.5688",2
"9.5676",2
"9.5664",2
"9.5568",2
"9.5526",2
"9.5519",2
"9.5409",2
"9.5360",2
"9.5184",2
"9.5108",2
"9.4952",2
"9.4860",2
"9.4820",2
"9.4815",2
"9.4798",2
"9.4780",2
"9.4752",2
"9.4740",2
"9.4734",2
"9.4644",2
"9.4544",2
"9.4452",2
"9.4400",2
"9.4325",2
"9.4200",2
"9.4126",2
"9.3951",2
"9.3816",2
"9.3807",2
"9.3804",2
"9.3800",2
"9.3786",2
"9.3709",2
"9.3597",2
"9.3556",2
"9.3504",2
"9.3330",2
"9.3060",2
"9.2928",2
"9.2872",2
"9.2664",2
"9.2640",2
"9.2628",2
"9.2625",2
"9.2610",2
"9.2592",2
"9.2574",2
"9.2512",2
"9.2499",2
"9.2455",2
"9.2304",2
"9.2250",2
"9.2232",2
"9.2214",2
"9.2120",2
"9.2056",2
"9.2040",2
"9.2000",2
"9.1998",2
"9.1920",2
"9.1912",2
"9.1878",2
"9.1806",2
"9.1789",2
"9.1780",2
"9.1764",2
"9.1728",2
"9.1692",2
"9.1686",2
"9.1432",2
"9.1425",2
"9.1424",2
"9.1304",2
"9.1260",2
"9.1188",2
"9.0954",2
"9.0882",2
"9.0810",2
"9.0772",2
"9.0770",2
"9.0720",2
"9.0714",2
"9.0554",2
"9.0528",2
"9.0420",2
"9.0344",2
"9.0240",2
"9.0002",2
"87.0000",2
"84.0000",2
"8.9984",2
"8.9900",2
"8.9802",2
"8.9760",2
"8.9752",2
"8.9680",2
"8.9661",2
"8.9628",2
"8.9620",2
"8.9566",2
"8.9540",2
"8.9448",2
"8.9352",2
"8.9304",2
"8.9300",2
"8.9248",2
"8.9184",2
"8.9156",2
"8.9022",2
"8.8888",2
"8.8825",2
"8.8800",2
"8.8759",2
"8.8740",2
"8.8696",2
"8.8608",2
"8.8544",2
"8.8400",2
"8.8396",2
"8.8380",2
"8.8314",2
"8.8224",2
"8.8218",2
"8.8110",2
"8.7960",2
"8.7780",2
"8.7778",2
"8.7703",2
"8.7690",2
"8.7604",2
"8.7560",2
"8.7450",2
"8.7420",2
"8.7408",2
"8.7406",2
"8.7300",2
"8.7280",2
"8.7230",2
"8.7197",2
"8.7120",2
"8.7100",2
"8.7058",2
"8.7020",2
"8.6912",2
"8.6808",2
"8.6658",2
"8.6655",2
"8.6640",2
"8.6600",2
"8.6581",2
"8.6580",2
"8.6500",2
"8.6416",2
"8.6400",2
"8.6320",2
"8.6306",2
"8.6272",2
"8.6247",2
"8.6200",2
"8.6163",2
"8.6100",2
"8.6016",2
"8.5995",2
"8.5986",2
"8.5944",2
