"comm_veh","Count"
"37.5200",2
"37.5160",2
"37.4994",2
"37.4986",2
"37.4980",2
"37.4908",2
"37.4814",2
"37.4700",2
"37.4620",2
"37.4604",2
"37.4493",2
"37.4380",2
"37.4320",2
"37.4292",2
"37.4167",2
"37.4136",2
"37.4088",2
"37.4000",2
"37.3940",2
"37.3860",2
"37.3768",2
"37.3725",2
"37.3644",2
"37.3424",2
"37.3338",2
"37.3280",2
"37.3180",2
"37.3027",2
"37.3024",2
"37.2996",2
"37.2942",2
"37.2600",2
"37.2525",2
"37.2510",2
"37.2420",2
"37.2414",2
"37.2368",2
"37.2288",2
"37.2240",2
"37.2222",2
"37.2176",2
"37.2000",2
"37.1910",2
"37.1808",2
"37.1760",2
"37.1718",2
"37.1646",2
"37.1621",2
"37.1618",2
"37.1480",2
"37.1448",2
"37.1420",2
"37.1400",2
"37.1340",2
"37.1304",2
"37.1250",2
"37.1248",2
"37.0986",2
"37.0950",2
"37.0829",2
"37.0752",2
"37.0720",2
"37.0634",2
"37.0557",2
"37.0367",2
"37.0305",2
"37.0272",2
"37.0208",2
"37.0200",2
"37.0139",2
"37.0124",2
"37.0080",2
"37.0020",2
"366.4752",2
"36.9873",2
"36.9810",2
"36.9630",2
"36.9567",2
"36.9564",2
"36.9558",2
"36.9540",2
"36.9417",2
"36.9334",2
"36.9275",2
"36.9246",2
"36.9094",2
"36.8960",2
"36.8940",2
"36.8904",2
"36.8781",2
"36.8640",2
"36.8410",2
"36.8160",2
"36.8144",2
"36.8100",2
"36.8060",2
"36.8020",2
"36.7950",2
"36.7880",2
"36.7812",2
"36.7764",2
"36.7696",2
"36.7552",2
"36.7524",2
"36.7520",2
"36.7488",2
"36.7470",2
"36.7458",2
"36.7403",2
"36.7332",2
"36.7164",2
"36.7120",2
"36.7092",2
"36.6872",2
"36.6850",2
"36.6495",2
"36.6480",2
"36.6416",2
"36.6408",2
"36.6256",2
"36.6240",2
"36.6075",2
"36.6058",2
"36.5864",2
"36.5712",2
"36.5688",2
"36.5682",2
"36.5674",2
"36.5670",2
"36.5653",2
"36.5568",2
"36.5560",2
"36.5401",2
"36.5398",2
"36.5296",2
"36.5266",2
"36.5260",2
"36.5256",2
"36.5046",2
"36.4986",2
"36.4973",2
"36.4880",2
"36.4870",2
"36.4838",2
"36.4785",2
"36.4600",2
"36.4497",2
"36.4464",2
"36.4450",2
"36.4430",2
"36.4425",2
"36.4377",2
"36.4220",2
"36.4140",2
"36.4078",2
"36.4002",2
"36.3970",2
"36.3888",2
"36.3825",2
"36.3812",2
"36.3552",2
"36.3489",2
"36.3480",2
"36.3357",2
"36.3166",2
"36.3153",2
"36.3100",2
"36.3048",2
"36.2901",2
"36.2896",2
"36.2740",2
"36.2729",2
"36.2448",2
"36.2400",2
"36.2384",2
"36.2241",2
"36.2214",2
"36.2140",2
"36.2124",2
"36.2012",2
"36.1926",2
"36.1874",2
"36.1741",2
"36.1712",2
"36.1665",2
"36.1634",2
"36.1573",2
"36.1464",2
"36.1361",2
"36.1305",2
"36.1290",2
"36.1199",2
"36.1108",2
"36.1016",2
"36.0892",2
"36.0864",2
"36.0756",2
"36.0660",2
"36.0591",2
"36.0528",2
"36.0506",2
"36.0449",2
"36.0285",2
"36.0272",2
"36.0120",2
"36.0050",2
"352.3740",2
"35.9924",2
"35.9873",2
"35.9822",2
"35.9814",2
"35.9772",2
"35.9700",2
"35.9584",2
"35.9580",2
"35.9532",2
"35.9520",2
"35.9460",2
"35.9370",2
"35.9082",2
"35.8920",2
"35.8887",2
"35.8836",2
"35.8777",2
"35.8754",2
"35.8717",2
"35.8688",2
"35.8686",2
"35.8496",2
"35.8473",2
"35.8416",2
"35.8407",2
"35.8380",2
"35.8326",2
"35.8314",2
"35.8156",2
"35.8080",2
"35.8074",2
"35.8055",2
"35.7962",2
"35.7935",2
"35.7888",2
"35.7800",2
"35.7777",2
"35.7735",2
"35.7656",2
"35.7648",2
"35.7360",2
"35.7273",2
"35.7238",2
"35.7219",2
"35.7210",2
"35.7184",2
"35.7168",2
"35.7136",2
"35.7124",2
"35.7060",2
"35.7006",2
"35.7000",2
"35.6953",2
"35.6670",2
"35.6660",2
"35.6598",2
"35.6472",2
"35.6238",2
"35.6160",2
"35.6040",2
"35.5968",2
"35.5929",2
"35.5896",2
"35.5737",2
"35.5604",2
"35.5580",2
"35.5528",2
"35.5440",2
"35.5320",2
"35.5266",2
"35.5236",2
"35.5232",2
"35.5220",2
"35.5140",2
"35.5012",2
"35.4976",2
"35.4942",2
"35.4900",2
"35.4882",2
"35.4870",2
"35.4864",2
"35.4762",2
"35.4735",2
"35.4718",2
"35.4660",2
"35.4552",2
"35.4528",2
"35.4483",2
"35.4480",2
"35.4384",2
"35.4333",2
"35.4189",2
"35.4072",2
"35.4015",2
"35.3984",2
"35.3932",2
"35.3920",2
"35.3904",2
"35.3772",2
"35.3745",2
"35.3610",2
"35.3490",2
"35.3420",2
"35.3342",2
"35.3328",2
"35.3280",2
"35.3276",2
"35.3220",2
"35.3200",2
"35.3096",2
"35.3050",2
"35.3040",2
"35.2912",2
"35.2905",2
"35.2868",2
"35.2860",2
"35.2854",2
"35.2849",2
"35.2848",2
"35.2737",2
"35.2638",2
"35.2560",2
"35.2476",2
"35.2436",2
"35.2320",2
"35.2274",2
"35.2240",2
"35.2223",2
"35.2200",2
"35.2170",2
"35.2154",2
"35.2080",2
"35.2002",2
"35.1872",2
"35.1834",2
"35.1792",2
"35.1750",2
"35.1690",2
"35.1656",2
"35.1558",2
"35.1540",2
"35.1504",2
"35.1450",2
"35.1394",2
"35.1240",2
"35.1203",2
"35.1048",2
"35.0968",2
"35.0874",2
"35.0820",2
"35.0798",2
"35.0550",2
"35.0476",2
"35.0404",2
"35.0060",2
"34.9908",2
"34.9839",2
"34.9713",2
"34.9680",2
"34.9600",2
"34.9520",2
"34.9475",2
"34.9372",2
"34.9240",2
"34.9236",2
"34.9195",2
"34.9120",2
"34.9104",2
"34.9083",2
"34.9048",2
"34.9038",2
"34.8979",2
"34.8873",2
"34.8825",2
"34.8816",2
"34.8744",2
"34.8732",2
"34.8648",2
"34.8634",2
"34.8579",2
"34.8460",2
"34.8408",2
"34.8348",2
"34.8264",2
"34.8231",2
"34.8118",2
"34.7865",2
"34.7760",2
"34.7719",2
"34.7697",2
"34.7670",2
"34.7600",2
"34.7565",2
"34.7548",2
"34.7536",2
"34.7520",2
"34.7429",2
"34.7344",2
"34.7312",2
"34.7310",2
"34.7301",2
"34.7269",2
"34.7264",2
"34.7256",2
"34.7130",2
"34.7100",2
"34.7089",2
"34.7046",2
"34.7025",2
"34.7006",2
"34.6968",2
"34.6928",2
"34.6920",2
"34.6883",2
"34.6812",2
"34.6736",2
"34.6698",2
"34.6635",2
"34.6395",2
"34.6375",2
"34.6284",2
"34.6220",2
"34.6180",2
"34.6122",2
"34.6047",2
"34.5996",2
"34.5984",2
"34.5917",2
"34.5895",2
"34.5866",2
"34.5820",2
"34.5645",2
"34.5330",2
"34.5253",2
"34.5160",2
"34.5150",2
"34.5120",2
"34.5080",2
"34.5021",2
"34.5015",2
"34.4926",2
"34.4895",2
"34.4864",2
"34.4688",2
"34.4673",2
"34.4664",2
"34.4603",2
"34.4595",2
"34.4538",2
"34.4520",2
"34.4466",2
"34.4413",2
"34.4325",2
"34.4288",2
"34.4234",2
"34.4160",2
"34.4047",2
"34.4036",2
"34.3980",2
"34.3893",2
"34.3791",2
"34.3770",2
"34.3755",2
"34.3720",2
"34.3710",2
"34.3707",2
"34.3648",2
"34.3560",2
"34.3494",2
"34.3476",2
"34.3408",2
"34.3150",2
"34.3134",2
"34.2940",2
"34.2860",2
"34.2826",2
"34.2686",2
"34.2650",2
"34.2584",2
"34.2566",2
"34.2531",2
"34.2510",2
"34.2507",2
"34.2496",2
"34.2447",2
"34.2432",2
"34.2384",2
"34.2380",2
"34.2261",2
"34.2240",2
"34.2133",2
"34.2122",2
"34.2108",2
"34.2090",2
"34.2074",2
"34.1990",2
"34.1924",2
"34.1880",2
"34.1740",2
"34.1670",2
"34.1648",2
"34.1530",2
"34.1460",2
"34.1099",2
"34.1080",2
"34.1037",2
"34.0975",2
"34.0893",2
"34.0884",2
"34.0824",2
"34.0774",2
"34.0650",2
"34.0466",2
"34.0260",2
"34.0080",2
"34.0024",2
"34.0002",2
"33.9872",2
"33.9833",2
"33.9704",2
"33.9642",2
"33.9600",2
"33.9558",2
"33.9544",2
"33.9465",2
"33.9400",2
"33.9381",2
"33.9220",2
"33.9135",2
"33.9066",2
"33.8926",2
"33.8832",2
"33.8827",2
"33.8778",2
"33.8756",2
"33.8712",2
"33.8580",2
"33.8320",2
"33.8181",2
"33.8176",2
"33.8160",2
"33.8086",2
"33.8079",2
"33.7944",2
"33.7800",2
"33.7739",2
"33.7680",2
"33.7600",2
"33.7582",2
"33.7572",2
"33.7545",2
"33.7530",2
"33.7504",2
"33.7480",2
"33.7360",2
"33.7260",2
"33.7204",2
"33.7088",2
"33.6975",2
"33.6915",2
"33.6888",2
"33.6880",2
"33.6714",2
"33.6672",2
"33.6668",2
"33.6544",2
"33.6504",2
"33.6490",2
"33.6413",2
"33.6402",2
"33.6368",2
"33.6336",2
"33.6285",2
"33.6205",2
"33.6147",2
"33.6128",2
"33.6090",2
"33.6072",2
"33.6042",2
"33.6021",2
"33.5984",2
"33.5733",2
"33.5692",2
"33.5670",2
"33.5664",2
"33.5640",2
"33.5393",2
"33.5352",2
"33.5264",2
"33.5240",2
"33.5236",2
"33.5179",2
"33.5100",2
"33.5070",2
"33.5049",2
"33.5008",2
"33.4944",2
"33.4849",2
"33.4780",2
"33.4755",2
"33.4742",2
"33.4650",2
"33.4590",2
"33.4584",2
"33.4516",2
"33.4424",2
"33.4362",2
"33.4334",2
"33.4290",2
"33.4200",2
"33.4052",2
"33.4050",2
"33.4032",2
"33.3880",2
"33.3872",2
"33.3828",2
"33.3792",2
"33.3780",2
"33.3664",2
"33.3560",2
"33.3488",2
"33.3480",2
"33.3424",2
"33.3400",2
"33.3285",2
"33.3198",2
"33.3132",2
"33.3126",2
"33.3125",2
"33.3102",2
"33.3060",2
"33.2982",2
"33.2896",2
"33.2843",2
"33.2784",2
"33.2715",2
"33.2709",2
"33.2700",2
"33.2694",2
"33.2685",2
"33.2670",2
"33.2618",2
"33.2557",2
"33.2350",2
"33.2333",2
"33.2316",2
"33.2272",2
"33.2244",2
"33.2235",2
"33.2197",2
"33.2128",2
"33.2112",2
"33.2052",2
"33.1980",2
"33.1949",2
"33.1568",2
"33.1560",2
"33.1552",2
"33.1534",2
"33.1512",2
"33.1398",2
"33.1396",2
"33.1326",2
"33.1268",2
"33.1246",2
"33.1086",2
"33.1044",2
"33.0870",2
"33.0864",2
"33.0809",2
"33.0744",2
"33.0554",2
"33.0500",2
"33.0416",2
"33.0353",2
"33.0352",2
"33.0288",2
"33.0239",2
"33.0220",2
"324.2625",2
"320.6658",2
"32.9960",2
"32.9859",2
"32.9800",2
"32.9780",2
"32.9584",2
"32.9517",2
"32.9476",2
"32.9383",2
"32.9266",2
"32.9252",2
"32.9238",2
"32.9056",2
"32.9038",2
"32.9023",2
"32.8995",2
"32.8944",2
"32.8920",2
"32.8848",2
"32.8797",2
"32.8740",2
"32.8720",2
"32.8529",2
"32.8512",2
"32.8510",2
"32.8314",2
"32.8300",2
"32.7950",2
"32.7932",2
"32.7852",2
"32.7792",2
"32.7782",2
"32.7600",2
"32.7474",2
"32.7348",2
"32.7262",2
"32.7216",2
"32.7140",2
"32.7060",2
"32.7042",2
"32.6895",2
"32.6893",2
"32.6774",2
"32.6740",2
"32.6736",2
"32.6688",2
"32.6640",2
"32.6538",2
"32.6496",2
"32.6466",2
"32.6404",2
"32.6256",2
"32.6162",2
"32.6106",2
"32.6060",2
"32.5983",2
"32.5952",2
"32.5948",2
"32.5888",2
"32.5771",2
"32.5744",2
"32.5679",2
"32.5669",2
"32.5540",2
"32.5533",2
"32.5440",2
"32.5408",2
"32.5404",2
"32.5395",2
"32.5392",2
"32.5388",2
"32.5365",2
"32.5329",2
"32.5248",2
"32.5234",2
"32.5182",2
"32.5125",2
"32.5122",2
"32.5006",2
"32.4990",2
"32.4855",2
"32.4849",2
"32.4691",2
"32.4540",2
"32.4478",2
"32.4411",2
"32.4360",2
"32.4326",2
"32.4288",2
"32.4210",2
"32.4162",2
"32.4160",2
"32.4140",2
"32.4122",2
"32.4002",2
"32.3964",2
"32.3952",2
"32.3936",2
"32.3912",2
"32.3728",2
"32.3663",2
"32.3612",2
"32.3595",2
"32.3442",2
"32.3388",2
"32.3225",2
"32.3190",2
"32.3184",2
"32.3106",2
"32.3102",2
"32.3028",2
"32.3000",2
"32.2924",2
"32.2920",2
"32.2905",2
"32.2868",2
"32.2850",2
"32.2667",2
"32.2626",2
"32.2620",2
"32.2582",2
"32.2560",2
"32.2542",2
"32.2434",2
"32.2432",2
"32.2371",2
"32.2368",2
"32.2337",2
"32.2290",2
"32.2259",2
"32.2183",2
"32.2167",2
"32.2128",2
"32.2065",2
"32.2031",2
"32.1960",2
"32.1946",2
"32.1844",2
"32.1795",2
"32.1776",2
"32.1692",2
"32.1664",2
"32.1537",2
"32.1404",2
"32.1300",2
"32.1200",2
"32.1184",2
"32.1113",2
"32.1084",2
"32.1012",2
"32.1011",2
"32.0994",2
"32.0970",2
"32.0964",2
"32.0960",2
"32.0931",2
"32.0896",2
"32.0892",2
"32.0856",2
"32.0850",2
"32.0790",2
"32.0752",2
"32.0739",2
"32.0700",2
"32.0600",2
"32.0573",2
"32.0546",2
"32.0530",2
"32.0500",2
"32.0432",2
"32.0382",2
"32.0310",2
"32.0265",2
"32.0244",2
"32.0229",2
"32.0160",2
"32.0144",2
"32.0140",2
"32.0100",2
"32.0093",2
"32.0036",2
"31.9922",2
"31.9744",2
"31.9742",2
"31.9732",2
"31.9558",2
"31.9525",2
"31.9392",2
"31.9344",2
"31.9295",2
"31.9264",2
"31.9192",2
"31.9158",2
"31.9143",2
"31.9141",2
"31.9124",2
"31.8968",2
"31.8825",2
"31.8801",2
"31.8705",2
"31.8649",2
"31.8630",2
"31.8570",2
"31.8512",2
"31.8495",2
"31.8478",2
"31.8461",2
"31.8410",2
"31.8406",2
"31.8405",2
"31.8368",2
"31.8326",2
"31.8288",2
"31.8208",2
"31.8104",2
"31.8078",2
"31.8000",2
"31.7940",2
"31.7808",2
"31.7793",2
"31.7790",2
"31.7679",2
"31.7610",2
"31.7585",2
"31.7534",2
"31.7472",2
"31.7441",2
"31.7436",2
"31.7430",2
"31.7376",2
"31.7240",2
"31.7152",2
"31.7120",2
"31.7072",2
"31.6992",2
"31.6980",2
"31.6943",2
"31.6815",2
"31.6736",2
"31.6720",2
"31.6676",2
"31.6652",2
"31.6576",2
"31.6521",2
"31.6512",2
"31.6481",2
"31.6460",2
"31.6455",2
"31.6438",2
"31.6433",2
"31.6332",2
"31.6312",2
"31.6294",2
"31.6217",2
"31.6188",2
"31.6186",2
"31.6179",2
"31.6110",2
"31.6081",2
"31.6017",2
"31.5770",2
"31.5761",2
"31.5756",2
"31.5738",2
"31.5735",2
"31.5707",2
"31.5673",2
"31.5639",2
"31.5585",2
"31.5571",2
"31.5540",2
"31.5401",2
"31.5372",2
"31.5345",2
"31.5344",2
"31.5282",2
"31.5276",2
"31.5152",2
"31.5048",2
"31.4804",2
"31.4748",2
"31.4691",2
"31.4687",2
"31.4685",2
"31.4670",2
"31.4583",2
"31.4454",2
"31.4431",2
"31.4400",2
"31.4364",2
"31.4350",2
"31.4317",2
"31.4296",2
"31.4240",2
"31.4194",2
"31.4062",2
"31.3920",2
"31.3899",2
"31.3599",2
"31.3590",2
"31.3578",2
"31.3495",2
"31.3488",2
"31.3362",2
"31.3320",2
"31.3155",2
"31.3139",2
"31.3088",2
"31.3080",2
"31.3021",2
"31.3020",2
"31.2919",2
"31.2715",2
"31.2698",2
"31.2690",2
"31.2637",2
"31.2495",2
"31.2464",2
"31.2368",2
"31.2340",2
"31.2298",2
"31.2228",2
"31.2208",2
"31.2075",2
"31.2030",2
"31.2004",2
"31.1904",2
"31.1888",2
"31.1870",2
"31.1866",2
"31.1769",2
"31.1625",2
"31.1600",2
"31.1562",2
"31.1505",2
"31.1460",2
"31.1451",2
"31.1406",2
"31.1360",2
"31.1238",2
"31.1192",2
"31.1150",2
"31.1088",2
"31.1083",2
"31.0968",2
"31.0900",2
"31.0828",2
"31.0740",2
"31.0573",2
"31.0488",2
"31.0365",2
"31.0352",2
"31.0349",2
"31.0336",2
"31.0191",2
"31.0185",2
"31.0176",2
"31.0165",2
"31.0115",2
"31.0068",2
"302.6450",2
"30.9996",2
"30.9885",2
"30.9881",2
"30.9792",2
"30.9776",2
"30.9694",2
"30.9624",2
"30.9621",2
"30.9606",2
"30.9585",2
"30.9530",2
"30.9520",2
"30.9485",2
"30.9430",2
"30.9296",2
"30.8945",2
"30.8868",2
"30.8830",2
"30.8826",2
"30.8745",2
"30.8703",2
"30.8700",2
"30.8581",2
"30.8427",2
"30.8397",2
"30.8394",2
"30.8363",2
"30.8308",2
"30.8280",2
"30.8175",2
"30.8125",2
"30.8000",2
"30.7960",2
"30.7888",2
"30.7710",2
"30.7692",2
"30.7683",2
"30.7648",2
"30.7602",2
"30.7530",2
"30.7440",2
"30.7398",2
"30.7363",2
"30.7335",2
"30.7200",2
"30.7044",2
"30.7037",2
"30.6972",2
"30.6930",2
"30.6920",2
"30.6813",2
"30.6810",2
"30.6735",2
"30.6726",2
"30.6722",2
"30.6630",2
"30.6618",2
"30.6608",2
"30.6570",2
"30.6555",2
"30.6544",2
"30.6451",2
"30.6432",2
"30.6390",2
"30.6352",2
"30.6337",2
"30.6256",2
"30.6240",2
"30.6144",2
"30.6033",2
"30.5982",2
"30.5928",2
"30.5919",2
"30.5904",2
"30.5832",2
"30.5824",2
"30.5740",2
"30.5679",2
"30.5648",2
"30.5625",2
"30.5560",2
"30.5507",2
"30.5439",2
"30.5328",2
"30.5292",2
"30.5248",2
"30.5208",2
"30.5190",2
"30.5056",2
"30.5001",2
"30.4912",2
"30.4740",2
"30.4722",2
"30.4660",2
"30.4515",2
"30.4500",2
"30.4480",2
"30.4475",2
"30.4410",2
"30.4369",2
"30.4164",2
"30.4144",2
"30.4130",2
"30.4056",2
"30.4028",2
"30.4019",2
"30.3936",2
"30.3930",2
"30.3872",2
"30.3862",2
"30.3824",2
"30.3786",2
"30.3660",2
"30.3525",2
"30.3495",2
"30.3485",2
"30.3329",2
"30.3268",2
"30.3226",2
"30.3210",2
"30.3200",2
"30.3135",2
"30.3082",2
"30.3008",2
"30.2910",2
"30.2900",2
"30.2880",2
"30.2760",2
"30.2736",2
"30.2660",2
"30.2643",2
"30.2634",2
"30.2484",2
"30.2430",2
"30.2256",2
"30.2250",2
"30.2226",2
"30.2224",2
"30.2088",2
"30.2082",2
"30.2080",2
"30.2003",2
"30.1995",2
"30.1980",2
"30.1815",2
"30.1665",2
"30.1652",2
"30.1632",2
"30.1602",2
"30.1461",2
"30.1455",2
"30.1444",2
"30.1378",2
"30.1301",2
"30.1275",2
"30.1257",2
"30.1188",2
"30.1168",2
"30.1126",2
"30.0960",2
"30.0930",2
"30.0864",2
"30.0831",2
"30.0794",2
"30.0734",2
"30.0704",2
"30.0672",2
"30.0638",2
"30.0636",2
"30.0480",2
"30.0357",2
"30.0254",2
"30.0234",2
"30.0152",2
"30.0150",2
"30.0113",2
"30.0084",2
"30.0020",2
"30.0016",2
"3.9999",2
"3.9975",2
"3.9960",2
"3.9922",2
"3.9872",2
"3.9808",2
"3.9744",2
"3.9730",2
"3.9639",2
"3.9612",2
"3.9574",2
"3.9556",2
"3.9520",2
"3.9429",2
"3.9390",2
"3.9358",2
"3.9174",2
"3.9138",2
"3.9010",2
"3.8958",2
"3.8916",2
"3.8858",2
"3.8613",2
"3.8576",2
"3.8464",2
"3.8334",2
"3.8280",2
"3.8108",2
"3.7988",2
"3.7936",2
"3.7884",2
"3.7754",2
"3.7727",2
"3.7721",2
"3.7720",2
"3.7686",2
"3.7667",2
"3.7080",2
"3.6896",2
"3.6884",2
"3.6716",2
"3.6688",2
"3.6504",2
"3.6210",2
"3.6192",2
"3.6071",2
"3.5976",2
"3.5896",2
"3.5799",2
"3.5698",2
"3.5672",2
"3.5662",2
"3.5446",2
"3.5394",2
"3.5322",2
"3.5318",2
"3.5191",2
"3.5072",2
"3.5052",2
"3.5015",2
"3.5010",2
"3.4938",2
"3.4926",2
"3.4784",2
"3.4742",2
"3.4645",2
"3.4643",2
"3.4628",2
"3.4217",2
"3.4140",2
"3.4102",2
"3.4080",2
"3.4049",2
"3.4043",2
"3.4037",2
"3.4018",2
"3.3912",2
"3.3661",2
"3.3568",2
"3.3489",2
"3.3413",2
"3.3286",2
"3.3178",2
"3.3148",2
"3.3084",2
"3.2982",2
"3.2920",2
"3.2886",2
"3.2842",2
"3.2748",2
"3.2741",2
"3.2670",2
"3.2578",2
"3.2577",2
"3.2544",2
"3.2416",2
"3.2303",2
"3.2290",2
"3.2272",2
"3.2230",2
"3.2223",2
"3.2190",2
"3.2084",2
"3.1958",2
"3.1884",2
"3.1876",2
"3.1852",2
"3.1840",2
"3.1740",2
"3.1704",2
"3.1688",2
"3.1667",2
"3.1560",2
"3.1429",2
"3.1380",2
"3.1333",2
"3.1330",2
"3.1312",2
"3.1222",2
"3.1212",2
"3.1202",2
"3.1111",2
"3.1104",2
"3.1099",2
"3.1083",2
"3.0868",2
"3.0830",2
"3.0694",2
"3.0667",2
"3.0616",2
"3.0508",2
"3.0498",2
"3.0326",2
"3.0228",2
"3.0095",2
"3.0072",2
"3.0056",2
"3.0044",2
"294.4536",2
"29.9922",2
"29.9910",2
"29.9790",2
"29.9780",2
"29.9776",2
"29.9728",2
"29.9720",2
"29.9674",2
"29.9660",2
"29.9592",2
"29.9580",2
"29.9572",2
"29.9570",2
"29.9533",2
"29.9484",2
"29.9472",2
"29.9430",2
"29.9387",2
"29.9320",2
"29.9295",2
"29.9178",2
"29.9169",2
"29.9145",2
"29.9058",2
"29.9024",2
"29.9003",2
"29.8883",2
"29.8792",2
"29.8788",2
"29.8740",2
"29.8720",2
"29.8662",2
"29.8640",2
"29.8636",2
"29.8622",2
"29.8595",2
"29.8476",2
"29.8464",2
"29.8416",2
"29.8240",2
"29.8200",2
"29.8197",2
"29.8176",2
"29.8144",2
"29.8116",2
"29.8065",2
"29.8048",2
"29.8040",2
"29.7882",2
"29.7824",2
"29.7822",2
"29.7810",2
"29.7760",2
"29.7750",2
"29.7684",2
"29.7664",2
"29.7576",2
"29.7570",2
"29.7540",2
"29.7488",2
"29.7456",2
"29.7426",2
"29.7375",2
"29.7367",2
"29.7285",2
"29.7262",2
"29.7240",2
"29.7184",2
"29.7150",2
"29.7104",2
"29.7072",2
"29.6982",2
"29.6835",2
"29.6761",2
"29.6760",2
"29.6758",2
"29.6686",2
"29.6595",2
"29.6548",2
"29.6439",2
"29.6395",2
"29.6394",2
"29.6380",2
"29.6361",2
"29.6296",2
"29.6235",2
"29.6226",2
"29.6157",2
"29.6064",2
"29.6049",2
"29.6028",2
"29.6016",2
"29.6010",2
"29.5920",2
"29.5884",2
"29.5880",2
"29.5815",2
"29.5808",2
"29.5737",2
"29.5702",2
"29.5680",2
"29.5665",2
"29.5640",2
"29.5584",2
"29.5572",2
"29.5456",2
"29.5455",2
"29.5430",2
"29.5358",2
"29.5347",2
"29.5330",2
"29.5290",2
"29.5288",2
"29.5273",2
"29.5256",2
"29.5200",2
"29.5152",2
"29.5086",2
"29.5056",2
"29.5036",2
"29.5020",2
"29.4960",2
"29.4910",2
"29.4792",2
"29.4756",2
"29.4606",2
"29.4558",2
"29.4525",2
"29.4457",2
"29.4448",2
"29.4420",2
"29.4411",2
"29.4372",2
"29.4348",2
"29.4304",2
"29.4195",2
"29.4192",2
"29.4180",2
"29.4144",2
"29.4120",2
"29.4048",2
"29.4032",2
"29.4016",2
"29.4000",2
"29.3956",2
"29.3947",2
"29.3925",2
"29.3896",2
"29.3856",2
"29.3777",2
"29.3774",2
"29.3761",2
"29.3712",2
"29.3692",2
"29.3616",2
"29.3557",2
"29.3318",2
"29.3280",2
"29.3235",2
"29.3184",2
"29.3160",2
"29.3152",2
"29.3076",2
"29.3056",2
"29.3010",2
"29.2944",2
"29.2920",2
"29.2908",2
"29.2878",2
"29.2816",2
"29.2721",2
"29.2716",2
"29.2710",2
"29.2656",2
"29.2600",2
"29.2586",2
"29.2545",2
"29.2365",2
"29.2179",2
"29.2176",2
"29.2128",2
"29.2112",2
"29.2092",2
"29.2006",2
"29.1960",2
"29.1864",2
"29.1852",2
"29.1825",2
"29.1789",2
"29.1788",2
"29.1726",2
"29.1707",2
"29.1654",2
"29.1536",2
"29.1516",2
"29.1510",2
"29.1326",2
"29.1270",2
"29.1192",2
"29.1186",2
"29.1091",2
"29.1038",2
"29.1010",2
"29.0710",2
"29.0654",2
"29.0544",2
"29.0513",2
"29.0500",2
"29.0472",2
"29.0466",2
"29.0432",2
"29.0420",2
"29.0403",2
"29.0376",2
"29.0352",2
"29.0340",2
"29.0210",2
"29.0160",2
"29.0121",2
"29.0055",2
"29.0010",2
"288.4714",2
"282.0902",2
"28.9991",2
"28.9982",2
"28.9926",2
"28.9818",2
"28.9762",2
"28.9740",2
"28.9725",2
"28.9712",2
"28.9680",2
"28.9640",2
"28.9602",2
"28.9545",2
"28.9506",2
"28.9476",2
"28.9455",2
"28.9368",2
"28.9276",2
"28.9120",2
"28.9107",2
"28.9104",2
"28.9102",2
"28.9068",2
"28.9044",2
"28.8900",2
"28.8898",2
"28.8860",2
"28.8690",2
"28.8568",2
"28.8540",2
"28.8450",2
"28.8418",2
"28.8396",2
"28.8342",2
"28.8337",2
"28.8133",2
"28.8126",2
"28.7997",2
"28.7882",2
"28.7850",2
"28.7792",2
"28.7776",2
"28.7760",2
"28.7728",2
"28.7650",2
"28.7448",2
"28.7440",2
"28.7222",2
"28.7170",2
"28.7164",2
"28.7157",2
"28.7113",2
"28.7100",2
"28.7042",2
"28.7028",2
"28.7016",2
"28.7011",2
"28.6845",2
"28.6825",2
"28.6818",2
"28.6754",2
"28.6620",2
"28.6510",2
"28.6476",2
"28.6335",2
"28.6260",2
"28.6240",2
"28.6170",2
"28.6159",2
"28.6104",2
"28.6090",2
"28.5888",2
"28.5860",2
"28.5810",2
"28.5744",2
"28.5701",2
"28.5685",2
"28.5665",2
"28.5552",2
"28.5439",2
"28.5372",2
"28.5363",2
"28.5209",2
"28.5180",2
"28.5135",2
"28.5120",2
"28.5095",2
"28.5054",2
"28.5039",2
"28.5032",2
"28.5012",2
"28.4955",2
"28.4954",2
"28.4928",2
"28.4908",2
"28.4818",2
"28.4784",2
"28.4733",2
"28.4625",2
"28.4616",2
"28.4604",2
"28.4580",2
"28.4565",2
"28.4535",2
"28.4526",2
"28.4475",2
"28.4464",2
"28.4430",2
"28.4310",2
"28.4240",2
"28.4214",2
"28.3842",2
"28.3788",2
"28.3744",2
"28.3680",2
"28.3577",2
"28.3556",2
"28.3536",2
"28.3479",2
"28.3335",2
"28.3332",2
"28.3322",2
"28.3290",2
"28.3262",2
"28.3128",2
"28.3120",2
"28.3052",2
"28.3036",2
"28.2926",2
"28.2702",2
"28.2600",2
"28.2592",2
"28.2591",2
"28.2576",2
"28.2555",2
"28.2540",2
"28.2480",2
"28.2345",2
"28.2268",2
"28.2240",2
"28.2212",2
"28.2047",2
"28.1960",2
"28.1946",2
"28.1940",2
"28.1918",2
"28.1880",2
"28.1799",2
"28.1775",2
"28.1736",2
"28.1724",2
"28.1652",2
"28.1640",2
"28.1605",2
"28.1479",2
"28.1456",2
"28.1445",2
"28.1358",2
"28.1316",2
"28.1312",2
